
STATE,CONSTITUENCY,NAME,WINNER,PARTY,SYMBOL,GENDER,"CRIMINAL
CASES",AGE,CATEGORY,EDUCATION,ASSETS,LIABILITIES,"GENERAL
VOTES","POSTAL
VOTES","TOTAL
VOTES","OVER TOTAL ELECTORS 
IN CONSTITUENCY","OVER TOTAL VOTES POLLED 
IN CONSTITUENCY",TOTAL ELECTORS
Rajasthan,JHALAWAR-BARAN,DUSHYANT SINGH,1,BJP,Lotus,MALE,0,48,GENERAL,Post Graduate,"Rs 37,04,32,373
 ~ 37 Crore+","Rs 8,58,24,156
 ~ 8 Crore+",887017,383,887400,46.61032528,64.77291888,1903870
Rajasthan,JHALAWAR-BARAN,PRAMOD SHARMA,0,INC,Hand,MALE,4,48,GENERAL,Graduate Professional,"Rs 1,55,74,521
 ~ 1 Crore+","Rs 19,94,024
 ~ 19 Lacs+",433272,200,433472,22.76794109,31.63989936,1903870
Rajasthan,JHALAWAR-BARAN,NOTA,0,NOTA,,,,,,,,,17078,2,17080,0.897120076,1.246699858,1903870
Bihar,JHANJHARPUR,Ramprit Mandal,1,JD(U),Arrow,MALE,1,63,GENERAL,10th Pass,"Rs 8,81,19,686
 ~ 8 Crore+","Rs 10,00,000
 ~ 10 Lacs+",601597,794,602391,32.51918979,56.70144043,1852417
Bihar,JHANJHARPUR,GULAB YADAV,0,RJD,Hurricane Lamp,MALE,2,51,GENERAL,Literate,"Rs 9,68,21,512
 ~ 9 Crore+","Rs 1,67,77,175
 ~ 1 Crore+",279168,272,279440,15.08515631,26.30293367,1852417
Bihar,JHANJHARPUR,Bipeen Kumar Singhwait,0,IND,Gas Cylinder,MALE,0,29,GENERAL,Graduate Professional,"Rs 55,82,385
 ~ 55 Lacs+","Rs 9,40,000
 ~ 9 Lacs+",29504,2,29506,1.592837898,2.777320214,1852417
Bihar,JHANJHARPUR,Devendra Prasad Yadav,0,SJDD,Ganna Kisan,MALE,0,65,GENERAL,Graduate,"Rs 1,14,23,806
 ~ 1 Crore+","Rs 0
 ~",25586,44,25630,1.383597754,2.412482786,1852417
Bihar,JHANJHARPUR,Om Prakash Poddar,0,IND,Helicopter,MALE,3,45,GENERAL,Post Graduate,"Rs 31,43,831
 ~ 31 Lacs+","Rs 0
 ~",21987,1,21988,1.186989754,2.069671147,1852417
Bihar,JHANJHARPUR,Ganpati Jha,0,IND,Auto- Rickshaw,MALE,2,53,GENERAL,10th Pass,"Rs 4,53,05,838
 ~ 4 Crore+","Rs 3,50,000
 ~ 3 Lacs+",21625,7,21632,1.167771619,2.036161827,1852417
Uttar Pradesh,JHANSI,Anurag Sharma,1,BJP,Lotus,MALE,0,54,GENERAL,Post Graduate,"Rs 1,24,30,60,113
 ~ 124 Crore+","Rs 1,42,12,970
 ~ 1 Crore+",808371,901,809272,39.65583056,58.59491865,2040739
Uttar Pradesh,JHANSI,Shyam Sundar Singh,0,SP,Bicycle,MALE,4,59,GENERAL,Graduate,"Rs 27,20,86,643
 ~ 27 Crore+","Rs 0
 ~",443090,499,443589,21.7366846,32.11783105,2040739
Uttar Pradesh,JHANSI,Shivsharan,0,INC,Hand,MALE,1,47,GENERAL,Post Graduate,"Rs 4,57,15,000
 ~ 4 Crore+","Rs 20,25,000
 ~ 20 Lacs+",86080,59,86139,4.220970933,6.236849536,2040739
Uttar Pradesh,JHANSI,NOTA,0,NOTA,,,,,,,,,18228,11,18239,0.893744864,1.320585318,2040739
West Bengal,JHARGRAM,Kunar Hembram,1,BJP,Lotus,MALE,0,56,ST,Graduate Professional,"Rs 1,03,87,498
 ~ 1 Crore+","Rs 5,65,000
 ~ 5 Lacs+",623373,3210,626583,38.16281211,44.52595203,1641868
West Bengal,JHARGRAM,Birbaha Saren,0,AITC,Flowers and Grass,FEMALE,1,48,ST,Post Graduate,"Rs 67,02,555
 ~ 67 Lacs+","Rs 0
 ~",613566,1250,614816,37.44612843,43.6897709,1641868
West Bengal,JHARGRAM,Deblina Hembram,0,CPI(M),"Hammer, Sickle and Star",FEMALE,1,48,ST,10th Pass,"Rs 17,51,916
 ~ 17 Lacs+","Rs 44,439
 ~ 44 Thou+",75379,301,75680,4.609383946,5.37793724,1641868
West Bengal,JHARGRAM,Jageswar Hembram,0,INC,Hand,MALE,1,54,ST,8th Pass,"Rs 2,29,925
 ~ 2 Lacs+","Rs 0
 ~",20712,42,20754,1.264048023,1.474811172,1641868
West Bengal,JHARGRAM,NOTA,0,NOTA,,,,,,,,,17664,28,17692,1.077553129,1.257220741,1641868
Rajasthan,JHUNJHUNU,NARENDRA KUMAR,1,BJP,Lotus,MALE,1,58,GENERAL,Graduate,"Rs 4,74,74,109
 ~ 4 Crore+","Rs 32,78,401
 ~ 32 Lacs+",722994,15169,738163,38.09122537,61.32439757,1937882
Rajasthan,JHUNJHUNU,SHARWAN KUMAR S/O GOKAL RAM,0,INC,Hand,MALE,0,64,GENERAL,10th Pass,"Rs 78,85,036
 ~ 78 Lacs+","Rs 0
 ~",431973,3643,435616,22.47897447,36.18968815,1937882
Rajasthan,JODHPUR,Gajendra Singh Shekhawat,1,BJP,Lotus,MALE,1,51,GENERAL,Post Graduate,"Rs 13,80,29,511
 ~ 13 Crore+","Rs 5,85,73,744
 ~ 5 Crore+",781166,7722,788888,40.31613564,58.52575759,1956755
Rajasthan,JODHPUR,Vaibhav Gehlot,0,INC,Hand,MALE,1,38,GENERAL,Graduate Professional,"Rs 1,86,06,242
 ~ 1 Crore+","Rs 0
 ~",511052,3396,514448,26.29087443,38.16569518,1956755
Assam,JORHAT,TOPON KUMAR GOGOI,1,BJP,Lotus,MALE,0,50,GENERAL,Post Graduate,"Rs 1,25,97,461
 ~ 1 Crore+","Rs 4,55,398
 ~ 4 Lacs+",540942,2346,543288,39.80029816,51.31070437,1365035
Assam,JORHAT,SUSHANTA BORGOHAIN,0,INC,Hand,MALE,0,44,GENERAL,Graduate,"Rs 2,15,16,244
 ~ 2 Crore+","Rs 0
 ~",459480,1155,460635,33.74528858,43.50456168,1365035
Assam,JORHAT,KANAK GOGOI,0,CPI(M),Ears of Corn And Sickle,MALE,0,42,GENERAL,Post Graduate,"Rs 23,894
 ~ 23 Thou+","Rs 0
 ~",17759,90,17849,1.30758552,1.685744508,1365035
Assam,JORHAT,NOTA,0,NOTA,,,,,,,,,12536,33,12569,0.920782251,1.187076179,1365035
Gujarat,JUNAGADH,CHUDASAMA RAJESHBHAI NARANBHAI,1,BJP,Lotus,MALE,1,36,GENERAL,12th Pass,"Rs 1,08,66,041
 ~ 1 Crore+","Rs 14,81,768
 ~ 14 Lacs+",543429,4315,547744,33.34079997,54.38003598,1642864
Gujarat,JUNAGADH,VANSH PUNJABHAI BHIMABHAI,0,INC,Hand,MALE,0,55,GENERAL,Graduate,"Rs 2,45,71,504
 ~ 2 Crore+","Rs 27,88,342
 ~ 27 Lacs+",394673,2860,397533,24.19755987,39.4670847,1642864
Gujarat,JUNAGADH,DEVEN GOVINDBHAI VANVI,0,BSP,Elephant,MALE,0,48,SC,12th Pass,"Rs 5,03,683
 ~ 5 Lacs+","Rs 0
 ~",25448,243,25691,1.563793473,2.550603027,1642864
Gujarat,JUNAGADH,NOTA,0,NOTA,,,,,,,,,15396,203,15599,0.949500385,1.548669052,1642864
Gujarat,KACHCHH,CHAVDA VINOD LAKHAMSHI,1,BJP,Lotus,MALE,0,40,SC,Post Graduate,"Rs 3,35,08,455
 ~ 3 Crore+","Rs 1,24,58,607
 ~ 1 Crore+",631753,5281,637034,36.52045696,62.20111858,1744321
Gujarat,KACHCHH,NARESH NARANBHAI MAHESHWARI,0,INC,Hand,MALE,0,52,SC,Graduate,"Rs 38,13,627
 ~ 38 Lacs+","Rs 1,44,294
 ~ 1 Lacs+",329229,2292,331521,19.00573346,32.37029269,1744321
Gujarat,KACHCHH,NOTA,0,NOTA,,,,,,,,,18551,210,18761,1.075547448,1.83185699,1744321
Andhra Pradesh,KADAPA,Y.S.Avinash Reddy,1,YSRCP,Ceiling Fan,MALE,4,34,GENERAL,Post Graduate,"Rs 18,69,69,794
 ~ 18 Crore+","Rs 2,28,33,319
 ~ 2 Crore+",777967,5532,783499,49.89390765,63.41312795,1570330
Andhra Pradesh,KADAPA,Adi Narayana Reddy Chadipirala,0,TDP,Bicycle,MALE,0,61,GENERAL,Post Graduate,"Rs 3,07,42,398
 ~ 3 Crore+","Rs 9,61,319
 ~ 9 Lacs+",400142,2631,402773,25.64894003,32.5987599,1570330
Andhra Pradesh,KADAPA,NOTA,0,NOTA,,,,,,,,,14629,63,14692,0.935599524,1.189108953,1570330
Uttar Pradesh,KAIRANA,Pradeep Kumar,1,BJP,Lotus,MALE,5,48,GENERAL,Post Graduate,"Rs 1,72,92,937
 ~ 1 Crore+","Rs 13,00,000
 ~ 13 Lacs+",564380,2581,566961,34.01691843,50.43181319,1666703
Uttar Pradesh,KAIRANA,Tabassum Begum,0,SP,Bicycle,FEMALE,0,48,GENERAL,10th Pass,"Rs 2,14,04,646
 ~ 2 Crore+","Rs 11,93,748
 ~ 11 Lacs+",474339,462,474801,28.48743897,42.23407842,1666703
Uttar Pradesh,KAIRANA,Harendra Singh Malik,0,INC,Hand,MALE,0,64,GENERAL,Graduate,"Rs 5,72,66,147
 ~ 5 Crore+","Rs 50,82,884
 ~ 50 Lacs+",69245,110,69355,4.161209286,6.16920459,1666703
Uttar Pradesh,KAISERGANJ,Brijbhusan Sharan Singh,1,BJP,Lotus,MALE,4,62,GENERAL,Graduate Professional,"Rs 9,89,05,402
 ~ 9 Crore+","Rs 6,15,24,736
 ~ 6 Crore+",580226,1132,581358,32.19132798,59.1819595,1805946
Uttar Pradesh,KAISERGANJ,Chandradev Ram Yadav,0,BSP,Elephant,MALE,3,66,GENERAL,Post Graduate,"Rs 1,72,97,000
 ~ 1 Crore+","Rs 20,00,000
 ~ 20 Lacs+",319418,339,319757,17.70578965,32.5511059,1805946
Uttar Pradesh,KAISERGANJ,Vinay Kumar Pandey 'Vinnu',0,INC,Hand,MALE,Not Available,54,GENERAL,Not Available,Not Available,Not Available,37049,83,37132,2.056096915,3.780019403,1805946
Uttar Pradesh,KAISERGANJ,NOTA,0,NOTA,,,,,,,,,13157,11,13168,0.72914694,1.340495947,1805946
Andhra Pradesh,KAKINADA,VANGA GEETHAVISWANATH,1,YSRCP,Ceiling Fan,FEMALE,0,55,GENERAL,Post Graduate,"Rs 20,25,28,594
 ~ 20 Crore+","Rs 3,44,16,887
 ~ 3 Crore+",534655,2975,537630,34.3768583,43.46894521,1563930
Andhra Pradesh,KAKINADA,CHALAMALASETTY SUNIL,0,TDP,Bicycle,MALE,0,49,GENERAL,Post Graduate,"Rs 25,32,66,524
 ~ 25 Crore+","Rs 1,83,10,000
 ~ 1 Crore+",508361,3531,511892,32.73113247,41.38795324,1563930
Andhra Pradesh,KAKINADA,JYOTHULA VENKATESWARA RAO,0,JnP,Glass Tumbler,MALE,0,62,GENERAL,12th Pass,"Rs 17,34,51,539
 ~ 17 Crore+","Rs 11,50,000
 ~ 11 Lacs+",132124,524,132648,8.481709539,10.72497562,1563930
Andhra Pradesh,KAKINADA,NOTA,0,NOTA,,,,,,,,,17117,36,17153,1.096788219,1.386869812,1563930
Odisha,KALAHANDI,BASANTA KUMAR PANDA,1,BJP,Lotus,MALE,3,58,GENERAL,12th Pass,"Rs 95,47,000
 ~ 95 Lacs+","Rs 0
 ~",429710,3364,433074,26.8813747,35.18269535,1611056
Odisha,KALAHANDI,PUSPENDRA SINGH DEO,0,BJD,Conch,MALE,0,52,GENERAL,10th Pass,"Rs 2,58,84,601
 ~ 2 Crore+","Rs 4,56,763
 ~ 4 Lacs+",405641,619,406260,25.21700053,33.00434062,1611056
Odisha,KALAHANDI,BHAKTA CHARAN DAS,0,INC,Hand,MALE,3,60,SC,Graduate Professional,"Rs 1,61,54,671
 ~ 1 Crore+","Rs 80,44,387
 ~ 80 Lacs+",317915,1287,319202,19.81321568,25.93179623,1611056
Odisha,KALAHANDI,NOTA,0,NOTA,,,,,,,,,21172,27,21199,1.315845011,1.722195188,1611056
Odisha,KALAHANDI,KAMALINI YADAV,0,BMUP,Cot,FEMALE,0,43,GENERAL,10th Pass,"Rs 5,39,221
 ~ 5 Lacs+","Rs 1,98,800
 ~ 1 Lacs+",15833,31,15864,0.984695752,1.2887827,1611056
Odisha,KALAHANDI,CHHABILAL NIAL,0,APoI,Coat,MALE,0,42,SC,Graduate Professional,"Rs 23,15,608
 ~ 23 Lacs+","Rs 1,04,000
 ~ 1 Lacs+",12391,18,12409,0.770240141,1.008100386,1611056
Assam,KALIABOR,Gaurav Gogoi,1,INC,Hand,MALE,0,36,GENERAL,Post Graduate,"Rs 1,37,27,834
 ~ 1 Crore+","Rs 12,50,000
 ~ 12 Lacs+",785014,1078,786092,45.30951538,55.17228794,1734938
Assam,KALIABOR,Moni Madhab Mahanta,0,AGP,Elephant,MALE,0,41,GENERAL,Post Graduate,"Rs 27,50,757
 ~ 27 Lacs+","Rs 0
 ~",574456,1642,576098,33.20568228,40.43374661,1734938
Assam,KALIABOR,Sri Jiten Gogoi,0,IND,Cauliflower,MALE,1,57,GENERAL,8th Pass,"Rs 9,03,03,570
 ~ 9 Crore+","Rs 11,00,000
 ~ 11 Lacs+",18253,91,18344,1.05732885,1.287483463,1734938
Assam,KALIABOR,NOTA,0,NOTA,,,,,,,,,15845,68,15913,0.917208569,1.116862426,1734938
Tamil Nadu,KALLAKURICHI,Gautham Sigamani Pon,1,DMK,Rising Sun,MALE,1,44,GENERAL,Post Graduate,"Rs 47,11,86,830
 ~ 47 Crore+","Rs 8,11,31,909
 ~ 8 Crore+",716961,4752,721713,47.20354913,59.89642595,1528938
Tamil Nadu,KALLAKURICHI,Sudhish L K,0,DMDK,Nagara,MALE,5,51,GENERAL,Graduate,"Rs 60,17,47,124
 ~ 60 Crore+","Rs 17,52,46,855
 ~ 17 Crore+",321004,790,321794,21.0468966,26.70633686,1528938
Tamil Nadu,KALLAKURICHI,Komugi Maniyan M,0,IND,Gift Pack,MALE,0,69,GENERAL,Graduate Professional,"Rs 1,04,87,161
 ~ 1 Crore+","Rs 4,00,000
 ~ 4 Lacs+",50097,82,50179,3.281951263,4.164457004,1528938
Tamil Nadu,KALLAKURICHI,Sharfudeen S,0,NTK,Ganna Kisan,MALE,Not Available,40,GENERAL,Not Available,Not Available,Not Available,30103,143,30246,1.978235874,2.510176898,1528938
Tamil Nadu,KALLAKURICHI,Ganesh H,0,MNM,Battery Torch,MALE,0,40,GENERAL,12th Pass,"Rs 46,07,825
 ~ 46 Lacs+","Rs 0
 ~",14514,73,14587,0.954060923,1.210604721,1528938
Maharashtra,KALYAN,Dr. SHRIKANT EKNATH SHINDE,1,SHS,Bow and Arrow,MALE,1,32,GENERAL,Post Graduate,"Rs 1,96,16,515
 ~ 1 Crore+","Rs 12,41,233
 ~ 12 Lacs+",558023,1700,559723,28.47483512,62.84136379,1965676
Maharashtra,KALYAN,BABAJI BALARAM PATIL,0,NCP,Clock,MALE,1,52,GENERAL,10th Pass,"Rs 42,18,63,127
 ~ 42 Crore+","Rs 35,87,200
 ~ 35 Lacs+",215014,366,215380,10.9570448,24.18119844,1965676
Maharashtra,KALYAN,SANJAY HEDAOO,0,VBA,Cup & Saucer,MALE,3,54,GENERAL,12th Pass,"Rs 2,60,000
 ~ 2 Lacs+","Rs 8,14,407
 ~ 8 Lacs+",65362,210,65572,3.335849855,7.361916353,1965676
Maharashtra,KALYAN,NOTA,0,NOTA,,,,,,,,,12975,37,13012,0.661960567,1.460886592,1965676
Maharashtra,KALYAN,RAVINDRA (PINTU) KENE,0,BSP,Elephant,MALE,1,35,GENERAL,10th Pass,"Rs 89,99,137
 ~ 89 Lacs+","Rs 9,05,000
 ~ 9 Lacs+",9604,23,9627,0.489755178,1.080845006,1965676
Tamil Nadu,KANCHEEPURAM,Selvam.G,1,DMK,Rising Sun,MALE,0,44,SC,Post Graduate,"Rs 4,81,72,936
 ~ 4 Crore+","Rs 0
 ~",680087,3917,684004,41.60628519,55.24367649,1643992
Tamil Nadu,KANCHEEPURAM,Maragatham K,0,AIADMK,Two Leaves,FEMALE,0,36,SC,Post Graduate,"Rs 1,96,31,546
 ~ 1 Crore+","Rs 65,00,000
 ~ 65 Lacs+",396432,940,397372,24.17116385,32.09380386,1643992
Tamil Nadu,KANCHEEPURAM,Sivaranjani.D,0,NTK,Ganna Kisan,FEMALE,0,26,SC,Post Graduate,"Rs 15,014
 ~ 15 Thou+","Rs 0
 ~",62607,164,62771,3.818205928,5.069708389,1643992
Tamil Nadu,KANCHEEPURAM,Munusamy A,0,IND,Gift Pack,MALE,0,51,SC,Post Graduate,"Rs 2,16,15,246
 ~ 2 Crore+","Rs 0
 ~",55157,56,55213,3.358471331,4.459285487,1643992
Tamil Nadu,KANCHEEPURAM,NOTA,0,NOTA,,,,,,,,,21591,70,21661,1.317585487,1.749453624,1643992
Odisha,KANDHAMAL,ACHYUTANANDA SAMANTA,1,BJD,Conch,MALE,0,55,GENERAL,Doctorate,"Rs 12,44,722
 ~ 12 Lacs+","Rs 0
 ~",461154,525,461679,35.82611786,49.00837649,1288666
Odisha,KANDHAMAL,Mahameghabahan Aira Kharabela Swain,0,BJP,Lotus,MALE,0,66,GENERAL,Post Graduate,"Rs 94,15,000
 ~ 94 Lacs+","Rs 10,50,000
 ~ 10 Lacs+",310883,1580,312463,24.24701203,33.1687262,1288666
Odisha,KANDHAMAL,Manoj Kumar Acharya,0,INC,Hand,MALE,0,37,GENERAL,Graduate,"Rs 53,30,945
 ~ 53 Lacs+","Rs 0
 ~",138647,346,138993,10.78580486,14.75445336,1288666
Odisha,KANDHAMAL,NOTA,0,NOTA,,,,,,,,,13247,6,13253,1.028427847,1.40683898,1288666
Himachal Pradesh,KANGRA,Kishan Kapoor,1,BJP,Lotus,MALE,2,67,ST,12th Pass,"Rs 8,58,41,247
 ~ 8 Crore+","Rs 36,05,161
 ~ 36 Lacs+",712133,13085,725218,50.8091286,71.83534148,1427338
Himachal Pradesh,KANGRA,Pawan Kajal,0,INC,Hand,MALE,0,45,GENERAL,10th Pass,"Rs 7,94,78,472
 ~ 7 Crore+","Rs 66,42,582
 ~ 66 Lacs+",245474,2121,247595,17.34662708,24.52513778,1427338
Himachal Pradesh,KANGRA,NOTA,0,NOTA,,,,,,,,,11195,132,11327,0.793575173,1.121978375,1427338
Chhattisgarh,KANKER,MOHAN MANDAVI,1,BJP,Lotus,MALE,0,61,ST,Post Graduate,"Rs 2,86,75,553
 ~ 2 Crore+","Rs 6,79,000
 ~ 6 Lacs+",543376,2857,546233,35.03847456,47.07918945,1558952
Chhattisgarh,KANKER,BIRESH THAKUR,0,INC,Hand,MALE,0,52,ST,Post Graduate,"Rs 66,66,614
 ~ 66 Lacs+","Rs 0
 ~",537999,1320,539319,34.59497149,46.4832798,1558952
Chhattisgarh,KANKER,NOTA,0,NOTA,,,,,,,,,26692,21,26713,1.713522931,2.302362522,1558952
Uttar Pradesh,KANNAUJ,SUBRAT PATHAK,1,BJP,Lotus,MALE,11,39,GENERAL,Graduate,"Rs 5,42,87,991
 ~ 5 Crore+","Rs 2,89,93,930
 ~ 2 Crore+",561286,1801,563087,30.03412587,49.35095553,1874824
Uttar Pradesh,KANNAUJ,DIMPLE YADAV,0,SP,Bicycle,FEMALE,0,41,GENERAL,Graduate,"Rs 37,78,59,166
 ~ 37 Crore+","Rs 28,53,000
 ~ 28 Lacs+",549200,1534,550734,29.37523736,48.2682945,1874824
Tamil Nadu,KANNIYAKUMARI,Vasanthakumar. H,1,INC,Hand,MALE,0,68,GENERAL,Post Graduate,"Rs 4,17,49,30,444
 ~ 417 Crore+","Rs 1,54,75,11,439
 ~ 154 Crore+",624627,2608,627235,41.78084929,59.76928362,1501250
Tamil Nadu,KANNIYAKUMARI,RADHAKRISHNAN. P,0,BJP,Lotus,MALE,0,67,GENERAL,Graduate Professional,"Rs 7,49,96,453
 ~ 7 Crore+","Rs 0
 ~",364598,2704,367302,24.46641132,35.00024299,1501250
Tamil Nadu,KANNIYAKUMARI,JAINTEEN. V,0,NTK,Ganna Kisan,MALE,0,41,GENERAL,Graduate Professional,"Rs 62,08,507
 ~ 62 Lacs+","Rs 90,00,000
 ~ 90 Lacs+",16810,259,17069,1.136985845,1.626506656,1501250
Tamil Nadu,KANNIYAKUMARI,LEKSHMANAN. E,0,IND,Gift Pack,MALE,0,55,GENERAL,Post Graduate,"Rs 11,34,16,099
 ~ 11 Crore+","Rs 1,25,51,484
 ~ 1 Crore+",12326,19,12345,0.822314738,1.17635624,1501250
Kerala,KANNUR,K. SUDHAKARAN,1,INC,Hand,MALE,3,70,GENERAL,Post Graduate,"Rs 2,96,99,206
 ~ 2 Crore+","Rs 74,68,633
 ~ 74 Lacs+",527685,2056,529741,41.82551024,50.22450903,1266550
Kerala,KANNUR,P. K. SREEMATHI TEACHER,0,CPI(M),"Hammer, Sickle and Star",FEMALE,10,69,GENERAL,12th Pass,"Rs 2,45,90,760
 ~ 2 Crore+","Rs 0
 ~",432282,2900,435182,34.35963839,41.25941222,1266550
Kerala,KANNUR,C. K. PADMANABHAN,0,BJP,Lotus,MALE,0,70,GENERAL,10th Pass,"Rs 32,90,900
 ~ 32 Lacs+","Rs 0
 ~",67620,889,68509,5.40910347,6.495307875,1266550
Uttar Pradesh,KANPUR,Satyadev Pachauri,1,BJP,Lotus,MALE,0,71,GENERAL,Post Graduate,"Rs 13,23,82,819
 ~ 13 Crore+","Rs 3,10,52,190
 ~ 3 Crore+",466442,2495,468937,28.71658799,55.59953001,1632983
Uttar Pradesh,KANPUR,Sriprakash Jaiswal,0,INC,Hand,MALE,0,74,GENERAL,12th Pass,"Rs 7,86,41,628
 ~ 7 Crore+","Rs 0
 ~",311409,1594,313003,19.16756023,37.11121044,1632983
Uttar Pradesh,KANPUR,Ram Kumar,0,SP,Bicycle,MALE,1,61,GENERAL,Post Graduate,"Rs 19,80,48,000
 ~ 19 Crore+","Rs 6,10,000
 ~ 6 Lacs+",47703,572,48275,2.95624633,5.723726878,1632983
West Bengal,KANTHI,Adhikari Sisir,1,AITC,Flowers and Grass,MALE,3,77,GENERAL,12th Pass,"Rs 3,39,79,650
 ~ 3 Crore+","Rs 0
 ~",711233,639,711872,42.88005821,49.95712178,1660147
West Bengal,KANTHI,Dr. Debasis Samanta,0,BJP,Lotus,MALE,0,46,GENERAL,Post Graduate,"Rs 1,92,92,281
 ~ 1 Crore+","Rs 60,00,000
 ~ 60 Lacs+",598616,1588,600204,36.15366591,42.12058393,1660147
West Bengal,KANTHI,Paritosh Pattanayak,0,CPI(M),"Hammer, Sickle and Star",MALE,3,38,GENERAL,Post Graduate,"Rs 8,88,311
 ~ 8 Lacs+","Rs 0
 ~",76002,183,76185,4.589051451,5.346443354,1660147
West Bengal,KANTHI,Dipak Kumar Das,0,INC,Hand,MALE,0,65,GENERAL,Post Graduate,"Rs 94,44,884
 ~ 94 Lacs+","Rs 2,32,960
 ~ 2 Lacs+",16789,62,16851,1.015030597,1.182554531,1660147
Bihar,KARAKAT,MAHABALI SINGH,1,JD(U),Arrow,MALE,3,64,GENERAL,8th Pass,"Rs 4,34,42,051
 ~ 4 Crore+","Rs 30,00,000
 ~ 30 Lacs+",396282,2126,398408,22.49299084,45.81793258,1771254
Bihar,KARAKAT,UPENDRA KUSHWAHA,0,BLSP,Ceiling Fan,MALE,5,56,GENERAL,Post Graduate,"Rs 3,10,34,113
 ~ 3 Crore+","Rs 13,58,960
 ~ 13 Lacs+",312269,1597,313866,17.71998821,36.09538771,1771254
Bihar,KARAKAT,RAJA RAM SINGH,0,CPI(ML)(L),Flag with Three Stars,MALE,3,63,GENERAL,Graduate,"Rs 1,33,81,190
 ~ 1 Crore+","Rs 14,80,000
 ~ 14 Lacs+",24892,40,24932,1.407590329,2.867243366,1771254
Bihar,KARAKAT,NOTA,0,NOTA,,,,,,,,,22002,102,22104,1.247929433,2.542016179,1771254
Bihar,KARAKAT,RAJ NARAYAN TIWARI,0,BSP,Elephant,MALE,0,45,GENERAL,12th Pass,"Rs 74,20,911
 ~ 74 Lacs+","Rs 70,000
 ~ 70 Thou+",21587,128,21715,1.225967591,2.49728019,1771254
Bihar,KARAKAT,MOHAMMAD ATAHAR HUSAIN,0,ANC,Gramophone,MALE,0,48,GENERAL,Post Graduate,"Rs 6,21,955
 ~ 6 Lacs+","Rs 2,99,896
 ~ 2 Lacs+",12416,15,12431,0.701819163,1.429596594,1771254
Bihar,KARAKAT,MAMTA PANDEY,0,RSPSR,Truck,FEMALE,0,43,GENERAL,12th Pass,"Rs 39,45,000
 ~ 39 Lacs+","Rs 50,000
 ~ 50 Thou+",8821,30,8851,0.499702471,1.017887495,1771254
Rajasthan,KARAULI-DHOLPUR,MANOJ RAJORIA,1,BJP,Lotus,MALE,0,49,SC,Post Graduate,"Rs 6,48,67,148
 ~ 6 Crore+","Rs 2,21,21,569
 ~ 2 Crore+",523801,2642,526443,29.07602782,52.69014042,1810574
Rajasthan,KARAULI-DHOLPUR,SANJAY KUMAR,0,INC,Hand,MALE,0,31,SC,Graduate Professional,"Rs 53,76,898
 ~ 53 Lacs+","Rs 0
 ~",427847,914,428761,23.68094317,42.91343469,1810574
Rajasthan,KARAULI-DHOLPUR,RAMKUMAR,0,BSP,Elephant,MALE,0,44,SC,Graduate,"Rs 35,02,000
 ~ 35 Lacs+","Rs 20,00,000
 ~ 20 Lacs+",25674,44,25718,1.42043352,2.574039414,1810574
Assam,KARIMGANJ,KRIPANATH MALLAH,1,BJP,Lotus,MALE,0,46,SC,Graduate,"Rs 18,71,040
 ~ 18 Lacs+","Rs 0
 ~",471946,1100,473046,35.29738325,44.57819744,1340173
Assam,KARIMGANJ,RADHESHYAM BISWAS,0,AIUDF,Lock and Key,MALE,0,66,SC,12th Pass,"Rs 1,21,70,204
 ~ 1 Crore+","Rs 0
 ~",434519,138,434657,32.43290232,40.9605526,1340173
Assam,KARIMGANJ,SWARUP DAS,0,INC,Hand,MALE,1,37,SC,Graduate,"Rs 91,06,386
 ~ 91 Lacs+","Rs 47,82,191
 ~ 47 Lacs+",120293,159,120452,8.987794859,11.35097441,1340173
Telangana,KARIMNAGAR,BANDI SANJAY KUMAR,1,BJP,Lotus,MALE,6,47,GENERAL,Post Graduate,"Rs 22,70,000
 ~ 22 Lacs+","Rs 13,41,800
 ~ 13 Lacs+",497462,814,498276,30.17033162,43.39623463,1651543
Telangana,KARIMNAGAR,BOIANAPALLI VINOD KUMAR,0,TRS,Car,MALE,0,59,GENERAL,Graduate Professional,"Rs 12,14,87,098
 ~ 12 Crore+","Rs 30,45,917
 ~ 30 Lacs+",408560,208,408768,24.75067255,35.60073541,1651543
Telangana,KARIMNAGAR,Ponnam Prabhaker,0,INC,Hand,MALE,3,52,GENERAL,Post Graduate,"Rs 94,78,606
 ~ 94 Lacs+","Rs 0
 ~",179140,118,179258,10.8539711,15.61207489,1651543
Telangana,KARIMNAGAR,DURVASA REDDY PAKALA,0,IND,Matchbox,MALE,1,38,GENERAL,Post Graduate,"Rs 55,67,500
 ~ 55 Lacs+","Rs 9,50,000
 ~ 9 Lacs+",11635,2,11637,0.704613807,1.013498508,1651543
Haryana,KARNAL,Sanjay Bhatia,1,BJP,Lotus,MALE,0,51,GENERAL,Graduate,"Rs 22,56,739
 ~ 22 Lacs+","Rs 5,00,000
 ~ 5 Lacs+",909432,2162,911594,47.87298346,70.04319717,1904193
Haryana,KARNAL,Kuldip Sharma,0,INC,Hand,MALE,0,62,GENERAL,Graduate Professional,"Rs 11,33,55,363
 ~ 11 Crore+","Rs 10,11,148
 ~ 10 Lacs+",255163,289,255452,13.4152368,19.62789883,1904193
